94,152,936576,B-,100,,,,,Pu
94,153,196128,B-,100,,,,,Pu
95,128,0.005,A,100,,,,,Am
95,134,0.9,A,91,EC+B+,9,,,Am
95,135,31,EC,100,SF,,,,Am
95,137,79,EC,97,A,3,ECSF,0.069,Am
95,138,192,EC+B+,95.5,A,4.5,,,Am
95,139,139.2,EC,100,A,,,,Am
95,140,618,EC,99.6,A,0.4,,,Am
95,141,216,EC,100,A,0.004,,,Am
95,142,4416,EC+B+,99.975,A,0.025,,,Am
95,143,5880,EC+B+,100,A,0.0001,,,Am
95,144,42840,EC,99.99,A,0.01,,,Am
95,145,182880,EC,100,A,0.00019,,,Am
95,146,13651526177,A,100,SF,3.60E-10,,,Am
95,147,57636,B-,83,EC,17,A,0.0001,Am
95,148,2.32E+11,A,100,SF,3.70E-09,,,Am
95,149,36360,B-,100,,,,,Am
95,150,7380,B-,100,,,,,Am
95,151,2340,B-,100,,,,,Am
95,152,1380,B-,100,,,,,Am
95,153,,,,,,,,Am
96,137,23,EC+B+,80,A,20,,,Cm
96,138,51,A,40,SF,40,EC+B+,20,Cm
96,139,,A,1.1,,,,,Cm
96,140,408,EC,82,A,18,,,Cm
96,141,,A,1,,,,,Cm
96,142,7920,EC,96.16,A,3.84,SF,0.048,Cm
96,143,9720,EC,100,A,0.001,,,Cm
96,144,2332800,A,99.5,EC,0.5,SF,0.0000039,Cm
96,145,2833920,EC,99,A,1,,,Cm
96,146,14072832,A,100,SF,0.0000062,34SI,1.00E-14,Cm
96,147,918306545.9,A,99.71,EC,0.29,SF,5.30E-09,Cm
96,148,571495929.4,A,100,SF,0.000137,,,Cm
96,149,2.66E+11,A,100,SF,0.00000061,,,Cm
96,150,1.49E+11,A,99.97385,SF,0.02615,,,Cm
96,151,4.92E+14,A,100,,,,,Cm
96,152,1.10E+13,A,91.61,SF,8.39,,,Cm
96,153,3849,B-,100,,,,,Cm
96,154,2.62E+11,SF,74,A,18,B-,8,Cm
96,155,1008,B-,100,,,,,Cm
97,136,21,EC+B+,,A,,,,Bk
97,137,140,A,80,EC,20,,,Bk
97,139,22,EC+B+,83,A,17,SF+EC+B+,4,Bk
97,141,144,EC+B+,100,SF+EC+B+,0.048,,,Bk
97,142,,EC,99,SF,1,A,1,Bk
97,143,288,ECSF,0.002,EC+B+,,,,Bk
97,144,276,A,,EC+B+,,,,Bk
97,145,420,EC+B+,99.5,A,0.5,,,Bk
97,146,16560,EC+B+,99.85,A,0.15,,,Bk
97,147,18072,EC,99.994,A,0.006,,,Bk
97,148,427680,EC,99.88,A,0.12,,,Bk
97,149,155520,EC+B+,100,,,,,Bk
97,150,43548557845,A,100,,,,,Bk
97,151,284012333.8,,,,,,,Bk
97,152,28512000,B-,99.99855,A,0.00145,SF,0.000000047,Bk
97,153,11563.2,B-,100,,,,,Bk
97,154,3336,B-,100,,,,,Bk
97,156,600,,,,,,,Bk
98,138,,,,,,,,Cf
98,139,2.1,A,70,SF,10,,,Cf
98,140,0.0211,SF,95,A,5,,,Cf
98,141,39,EC,,A,,,,Cf
98,142,57.6,A,98,SF,2,EC+B+,,Cf
98,143,226.8,EC+B+,75,A,25,,,Cf
98,144,210,A,61,EC+B+,39,SF,0.014,Cf
98,145,642,EC+B+,86,A,14,,,Cf
98,146,1164,A,100,,,,,Cf
98,147,2700,EC,64.7,A,35.3,,,Cf
98,148,128520,A,100,EC,0.004,SF,0.00024,Cf
98,149,11196,EC,99.965,A,0.035,,,Cf
98,150,28814400,A,99.9971,SF,0.0029,,,Cf
98,151,11076481017,A,100,SF,0.0000005,,,Cf
98,152,412764591.7,A,99.923,SF,0.077,,,Cf
98,153,28338119525,A,100,SF,,,,Cf
98,154,83531183.05,A,96.898,SF,3.102,,,Cf
98,155,1538784,B-,99.69,A,0.31,,,Cf
98,156,5227200,SF,99.69,A,0.31,,,Cf
98,157,5100,B-,100,,,,,Cf
98,158,738,SF,100,A,0.000001,,,Cf
99,141,6,A,70,EC+B+,30,ECSF,4.8,Es
99,142,8,A,,EC+B+,,,,Es
99,143,17.8,A,57,EC+B+,43,,,Es
99,144,21,A,61,EC+B+,39,SF,1,Es
99,145,37,EC,96,A,4,,,Es
99,146,66,EC,60,A,40,,,Es
99,147,450,EC+B+,90.1,A,9.9,,,Es
99,148,,,,,,,,Es
99,149,1440,EC,99.7,A,0.25,,,Es
99,150,6132,EC+B+,99.43,A,0.57,,,Es
99,151,30960,EC,97,A,3,,,Es
99,152,118800,EC,99.5,A,0.5,,,Es
99,153,40754880,A,78,EC,22,,,Es
99,154,1768608,A,100,SF,0.0000087,,,Es
99,155,23820480,A,100,B-,0.000174,SF,0.000003,Es
99,156,3438720,B-,92,A,8,SF,0.0041,Es
99,157,1524,B-,100,,,,,Es
99,158,665280,B-,,SF,,,,Es
100,141,0.00073,SF,78,A,14,EC,12,Fm
100,142,0.0008,SF,100,,,,,Fm
100,143,0.231,A,91,EC+B+,10,SF,9,Fm
100,144,0.00312,SF,97,EC,2,A,1,Fm
100,145,4.2,A,100,,,,,Fm
100,146,1.54,A,93.2,SF,6.8,EC,1.3,Fm
100,147,31,A,64,EC+B+,36,,,Fm
100,148,34.5,A,95,EC,5,SF,0.1,Fm
100,149,156,EC+B+,67,A,33,,,Fm
100,150,1800,A,90,EC,10,SF,0.0069,Fm
100,151,19080,EC+B+,98.2,A,1.8,,,Fm
100,152,91404,A,99.9977,SF,0.0023,,,Fm
100,153,259200,EC,88,A,12,,,Fm
100,154,11664,A,99.9408,SF,0.0592,,,Fm
100,155,72252,A,100,SF,0.000024,,,Fm
100,156,9426,SF,91.9,A,8.1,,,Fm
100,157,8683200,A,99.79,SF,0.21,,,Fm
100,158,0.00037,SF,100,,,,,Fm
100,159,1.5,SF,100,,,,,Fm
101,143,0.38,A,100,EC+B+,14,,,Md
101,144,0.0009,A,,SF,,,,Md
101,145,0.9,A,100,SF,,EC,,Md
101,146,1.2,A,99.9,SF,0.1,,,Md
101,147,7,EC,80,A,20,,,Md
101,148,21.7,A,60,EC+B+,40,,,Md
101,149,52,EC,93,A,7,,,Md
101,150,240,EC+B+,90,A,10,,,Md
101,151,138,EC,100,,,,,Md
101,152,360,EC+B+,99.3,A,0.7,,,Md
101,153,600,EC+B+,100,,,,,Md
101,154,1620,EC,93,A,7,,,Md
101,155,4662,EC,90.8,A,9.2,SF,3,Md
101,156,19872,EC,85,A,15,SF,1,Md
101,157,4449600,A,100,,,,,Md
101,158,5760,SF,100,A,1.3,,,Md
101,159,2747520,SF,42,A,25,EC,23,Md
102,146,0.000002,,,,,,,No
102,147,0.0381,A,100,SF,0.23,ECP,,No
102,148,0.0000042,SF,100,A,2,,,No
102,149,0.8,A,91,SF,0.3,EC+B+,,No
102,150,2.46,A,65.3,SF,33,EC+B+,1.7,No
102,151,97.2,A,55,EC+B+,45,,,No
102,152,51.2,A,90,EC,10,SF,0.17,No
102,153,211.2,EC+B+,70,A,30,,,No
102,154,2.91,A,99.47,SF,0.53,,,No
102,155,24.5,A,85,EC,30,SF,1.5,No
102,156,0.0012,SF,100,,,,,No
102,157,3480,A,75,EC+B+,25,SF,10,No
102,158,0.106,SF,100,,,,,No
102,160,0.005,SF,100,,,,,No
103,149,0.33,EC+B+,60,A,40,SF,2,Lr
103,150,0.57,A,98.7,SF,1.3,,,Lr
103,151,18.1,A,71.7,EC+B+,28.3,SF,0.1,Lr
103,152,31.1,A,99.7,EC,0.3,SF,0.1,Lr
103,153,27.9,A,85,EC,15,SF,0.03,Lr
103,154,4,A,100,EC,15,SF,0.033,Lr
103,155,3.92,A,97.4,EC,2.6,,,Lr
103,156,6.2,A,78,SF,22,,,Lr
103,157,180,A,80,EC,40,,,Lr
103,158,2340,SF,,,,,,Lr
103,159,14400,SF,10,A,,EC+B+,,Lr
103,161,17640,SF,100,,,,,Lr
103,163,39600,SF,100,,,,,Lr
104,149,0.0099,SF,83,A,17,,,Rf
104,150,0.0000232,SF,100,A,1.5,,,Rf
104,151,1.68,SF,58,A,42,EC+B+,1,Rf
104,152,0.00667,SF,99.68,A,0.32,,,Rf
104,153,4.4,A,79.3,EC,19.4,SF,1.3,Rf
104,154,0.012,SF,95.1,A,4.9,,,Rf
104,155,2.4,A,92,EC,15,SF,8,Rf
104,156,0.021,SF,100,,,,,Rf
104,157,68,A,100,,,,,Rf
104,158,2.3,SF,100,,,,,Rf
104,159,600,A,30,SF,,,,Rf
104,161,60,SF,100,,,,,Rf
104,163,4680,SF,100,A,33.3,,,Rf
105,150,1.6,A,80,SF,20,,,Db
105,151,1.6,A,70,EC,30,SF,,Db
105,152,2.3,A,94,SF,6,,,Db
105,153,4.3,A,77,EC+B+,23,,,Db
105,154,0.51,A,,,,,,Db
105,155,1.52,A,90.4,SF,9.6,EC,2.5,Db
105,156,1.8,A,82,SF,18,,,Db
105,157,35,A,67,,,,,Db
105,158,27,SF,57,A,43,,,Db
105,161,1440,SF,100,EC,,A,,Db
105,162,4740,SF,100,A,25,,,Db
105,163,100800,SF,100,EC+B+,,A,,Db
105,165,54000,SF,100,A,,,,Db
106,152,0.0025,SF,90,A,20,,,Sg
106,153,0.29,A,90,SF,20,EC,13,Sg
106,154,0.0036,A,50,SF,50,,,Sg
106,155,0.23,A,100,SF,1,,,Sg
106,156,0.0069,SF,78,A,22,,,Sg
106,157,1,A,70,SF,30,,,Sg
106,158,0.037,SF,100,A,36,,,Sg
106,159,14.4,SF,50,A,50,,,Sg
106,160,0.34,SF,100,A,18,,,Sg
106,161,84,SF,83,A,17,,,Sg
106,163,130,A,100,SF,15,,,Sg
106,165,96,A,50,SF,50,,,Sg
107,153,0.035,A,100,SF,18,EC,18,Bh
107,154,0.012,A,95,SF,10,,,Bh
107,155,0.102,A,100,,,,,Bh
107,156,,,,,,,,Bh
107,157,0.44,A,100,,,,,Bh
107,158,,,,,,,,Bh
107,159,2.1,A,100,SF,,,,Bh
107,160,14,A,100,SF,8,,,Bh
107,163,60,A,100,SF,,,,Bh
107,164,1.5,A,100,SF,25,,,Bh
107,165,10.5,A,100,,,,,Bh
107,167,44,A,100,SF,,,,Bh
107,171,1140,SF,100,A,50,,,Bh
108,155,,A,100,,,,,Hs
108,156,0.0008,A,50,SF,50,,,Hs
108,157,0.002,A,100,SF,1,,,Hs
108,158,0.00297,A,76,SF,24,,,Hs
108,159,0.043,A,100,,,,,Hs
108,160,0.4,A,100,,,,,Hs
108,161,13,A,100,SF,5,,,Hs
108,162,7.6,A,50,SF,50,,,Hs
108,163,,A,100,SF,15,,,Hs
108,165,0.51,A,100,SF,12.5,,,Hs
108,167,0.2,A,100,SF,20,,,Hs
108,169,0.003,SF,100,A,50,,,Hs
108,170,1140,SF,100,A,50,,,Hs
109,157,0.0021,A,75,SF,25,,,Mt
109,159,0.021,A,100,,,,,Mt
109,161,0.48,A,100,,,,,Mt
109,165,0.44,A,100,SF,,,,Mt
109,166,0.02,A,100,SF,25,,,Mt
109,167,0.69,A,100,,,,,Mt
109,168,0.004,SF,100,A,20,,,Mt
109,169,4.5,A,100,SF,,,,Mt
109,173,66,A,100,SF,50,,,Mt
110,157,0.000003,A,100,,,,,Ds
110,159,0.00018,A,100,SF,25,,,Ds
110,160,0.0002,A,100,SF,,,,Ds
110,161,0.0016,A,100,,,,,Ds
110,163,0.00019,A,100,SF,17,,,Ds
110,167,0.0035,A,100,SF,12.5,,,Ds
110,169,0.216,SF,88.5,A,12.5,,,Ds
110,170,0.007,SF,100,,,,,Ds
110,171,12,SF,94,A,6,,,Ds
110,172,66,A,100,SF,50,,,Ds
111,161,0.0038,A,100,,,,,Rg
111,163,0.012,A,100,,,,,Rg
111,167,0.0042,A,100,SF,,,,Rg
111,168,0.09,A,100,SF,25,,,Rg
111,169,4.4,A,100,,,,,Rg
111,170,15,SF,82,A,18,,,Rg
111,171,100,A,100,SF,,,,Rg
111,175,660,A,100,SF,54,,,Rg
112,165,0.00061,A,100,SF,17,,,Cn
112,169,0.18,A,100,SF,12.5,,,Cn
112,170,0.00096,SF,100,A,7,,,Cn
112,171,4.6,A,85,SF,15,,,Cn
112,172,0.108,SF,100,A,3,,,Cn
112,173,33,A,100,SF,6,,,Cn
112,174,660,A,100,SF,50,,,Cn
113,165,0.0014,A,100,,,,,Nh
113,169,0.07,A,100,SF,,,,Nh
113,170,0.07,A,100,SF,25,,,Nh
113,171,0.97,A,100,,,,,Nh
113,172,0.93,A,100,SF,5,,,Nh
113,173,9.5,A,100,SF,,,,Nh
113,177,2,A,100,SF,50,,,Nh
114,170,0.0025,SF,100,A,25,,,Fl
114,171,0.101,A,100,SF,12.5,,,Fl
114,172,0.166,A,60,SF,40,,,Fl
114,173,0.4,A,100,SF,5,,,Fl
114,174,0.64,A,100,SF,3,,,Fl
114,175,2.4,A,100,SF,6,,,Fl
114,176,19,EC+B+,100,SF,50,A,50,Fl
115,172,0.037,A,100,SF,25,,,Mc
115,173,0.17,A,100,,,,,Mc
115,174,0.296,A,100,SF,5,,,Mc
115,175,0.65,A,100,SF,,,,Mc
116,174,0.0083,A,100,SF,8,,,Lv
116,175,0.019,A,100,SF,20,,,Lv
116,176,0.0128,A,100,SF,9,,,Lv
116,177,0.095,A,100,SF,12.5,,,Lv
116,178,,,,,,,,Lv
117,176,0.021,A,100,SF,6,,,Ts
117,177,0.051,A,100,,,,,Ts
118,176,0.00058,A,100,SF,20,,,Og
